2026-06-05 15:42:42.084 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Aashirvaad Atta with Millets': 2 URLs
2026-06-05 21:27:01.420 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d220facd76ac | File: d220facd76ac_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9dea2d22-108f-4021-aeec-e95b4e271e16.png
2026-06-05 21:27:01.681 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d220facd76ac | File: d220facd76ac_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/63b36c14-e6a2-4c61-bf77-091b9b457c8a.png
2026-06-05 21:27:01.950 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d220facd76ac | File: d220facd76ac_014.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/434d863f-688f-41c2-b8c5-a84d9452e375.png
2026-06-05 21:27:02.212 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d220facd76ac | File: d220facd76ac_015.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/49935ca2-f5d4-4edc-998e-8daeece79a46.png
2026-06-05 21:27:59.172 | INFO     | __main__:download_product_images:223 - Product 905d1ec6cd75 has 0 images (min 10). Using Playwright fallback.
2026-06-05 21:28:03.581 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Everest Shahi Paneer Masala': 15 URLs
2026-06-05 21:28:06.991 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Everest Shahi Paneer Masala
2026-06-05 21:28:06.991 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Everest Shahi Paneer Masala': 0 URLs
2026-06-05 21:28:09.757 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Everest Shahi Paneer Masala': 1 URLs
2026-06-05 21:28:12.780 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Everest Shahi Paneer Masala 10': 0 URLs
2026-06-05 21:28:13.063 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/03598e07-eaa6-4c4e-9fc6-6a6e103db89c.png
2026-06-05 21:28:13.388 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a891fb81-f3bd-4d0a-9516-4a9c644bff9a.png
2026-06-05 21:28:13.645 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774843894847-217.png
2026-06-05 21:28:13.918 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/491b8715-451d-4f96-9063-97f04c67d5b0.png
2026-06-05 21:28:14.185 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770705263225-1583.png
2026-06-05 21:28:14.452 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ca3dade9-c80c-4b66-8994-d18379fd9d32.png
2026-06-05 21:28:14.725 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/08713364-c196-47fa-81e6-346aeec1e46f.png
2026-06-05 21:28:15.002 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/05f8a1c5-a9df-4eb3-9f03-af5d54457535.png
2026-06-05 21:28:15.272 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1777606736566-713.png
2026-06-05 21:28:15.540 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1777606736566-636.png
2026-06-05 21:28:15.807 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3b020124-a683-46d7-a5ce-6576dcd1d5fe.png
2026-06-05 21:28:16.061 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5ab79532-1c4d-438e-adfe-ea01cf841ca8.png
2026-06-05 21:28:16.325 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 905d1ec6cd75 | File: 905d1ec6cd75_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/00e8f79a-e3ba-4802-934a-4d06b0b813c5.png
2026-06-05 21:29:41.873 | INFO     | __main__:download_product_images:223 - Product d373d75be69c has 0 images (min 10). Using Playwright fallback.
2026-06-05 21:29:46.663 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Everest EVEREST Chhole Masala': 15 URLs
2026-06-05 21:29:50.102 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Everest EVEREST Chhole Masala
2026-06-05 21:29:50.102 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Everest EVEREST Chhole Masala': 0 URLs
2026-06-05 21:29:52.920 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Everest EVEREST Chhole Masala': 1 URLs
2026-06-05 21:29:55.898 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Everest EVEREST Chhole Masala ': 0 URLs
2026-06-05 21:29:56.079 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/49935ca2-f5d4-4edc-998e-8daeece79a46.png
2026-06-05 21:29:56.423 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/0ad77dc4-b90e-4e66-93a0-d3d9165368fd.png
2026-06-05 21:29:56.690 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fa059fae-54cb-4c80-b6ce-2668ce76e971.png
2026-06-05 21:29:56.951 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/19c943a7-36e2-4a0f-93cc-0970507586ed.png
2026-06-05 21:29:57.214 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/63f14e10-ecae-4ecc-9d17-c2ba9555525d.png
2026-06-05 21:29:57.482 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/dc44e5b4-a658-435d-b630-036afe9c557c.png
2026-06-05 21:29:57.747 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/384e9263-24e5-4d0b-9942-8201d6e31f27.png
2026-06-05 21:29:58.016 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8adb6f40-7992-4a59-bc50-d889a75f45cd.png
2026-06-05 21:29:58.308 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e045f9f7-168f-41fe-8785-f7b69814859e.png
2026-06-05 21:29:58.575 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/49770d7b-514c-4a05-a2b1-20bad50461ec.png
2026-06-05 21:29:58.938 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/426befa5-a528-4356-b699-291611f09257.png
2026-06-05 21:29:59.206 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/34eb3f9a-16ed-4887-beb5-1749c6f90b98.png
2026-06-05 21:29:59.469 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: d373d75be69c | File: d373d75be69c_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/606d6220-d772-4dc4-b61d-e27e7fb319af.png
2026-06-05 21:31:27.199 | INFO     | __main__:download_product_images:223 - Product 45e015e921be has 0 images (min 10). Using Playwright fallback.
2026-06-05 21:31:31.779 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Everest Everest Chicken Masala': 15 URLs
2026-06-05 21:31:35.207 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Everest Everest Chicken Masala
2026-06-05 21:31:35.207 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Everest Everest Chicken Masala': 0 URLs
2026-06-05 21:31:38.186 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Everest Everest Chicken Masala': 1 URLs
2026-06-05 21:31:40.938 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Everest Everest Chicken Masala': 0 URLs
2026-06-05 21:31:41.109 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8f155a79-4c38-40d3-9f71-efa96443b2dd.png
2026-06-05 21:31:41.451 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d1c5a654-dbb4-43c2-a50f-daae75a907de.png
2026-06-05 21:31:41.714 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1777606736566-658.png
2026-06-05 21:31:41.973 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2bd9db9b-9293-4d6b-9af7-12de934301a1.png
2026-06-05 21:31:42.227 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774944833006-29.png
2026-06-05 21:31:42.508 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/83d78eda-327b-4453-9616-2f0a4d16e24d.png
2026-06-05 21:31:42.782 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2d019c0f-4762-4ca6-91fc-7a747ca1a835.png
2026-06-05 21:31:43.048 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776962073784-292.png
2026-06-05 21:31:43.306 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/144b7199-b931-4598-be11-7e94991d8123.png
2026-06-05 21:31:43.576 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3859be5c-4e5f-42ff-a13d-1669f7b067a2.png
2026-06-05 21:31:43.837 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f3adf6d4-673c-41c3-ae63-1508b4af2ecd.png
2026-06-05 21:31:44.104 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a615e094-7de0-4f9d-ac31-33b233afc243.png
2026-06-05 21:31:44.365 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776829632782-763.png
2026-06-05 21:31:44.634 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 45e015e921be | File: 45e015e921be_013.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771309849619-88.png
2026-06-05 21:32:42.014 | INFO     | __main__:download_product_images:223 - Product ca70e445df4c has 0 images (min 10). Using Playwright fallback.
2026-06-05 21:32:46.976 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Everest Pani Puri Masala': 15 URLs
2026-06-05 21:32:50.408 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Everest Pani Puri Masala
2026-06-05 21:32:50.408 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Everest Pani Puri Masala': 0 URLs
2026-06-05 21:32:53.668 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Everest Pani Puri Masala': 1 URLs
2026-06-05 21:32:56.684 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Everest Pani Puri Masala 50g': 0 URLs
2026-06-05 21:32:56.975 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/07413067-306d-45c9-b75b-26ec891f33df.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 21:32:57.354 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8dab0462-7d0c-4a31-b9d3-645e600addc2.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 21:32:57.634 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/610f1265-0655-483e-beb3-baccfe1c6c9e.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 21:32:57.920 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774348510123-581.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 21:32:58.267 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e525b8a8-d1c0-4139-a4bb-55e07e01dfa6.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 21:32:58.542 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771991783673-911.png
2026-06-05 21:32:58.816 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/522389e0-a502-4c2d-83b0-ef3f49b846e2.png
2026-06-05 21:32:59.082 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/49770d7b-514c-4a05-a2b1-20bad50461ec.png
2026-06-05 21:32:59.353 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5787ed07-8b50-4265-ac7a-1fd5b5e6e4d5.png
2026-06-05 21:32:59.636 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/be7427bd-fc44-406d-b3e6-c9d20c52f986.png
2026-06-05 21:32:59.915 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771828139315-1425.png
2026-06-05 21:33:00.190 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1778348720635-185.png
2026-06-05 21:33:00.456 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ca70e445df4c | File: ca70e445df4c_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/119e04eb-0cfa-4805-9852-0701655e0173.png
2026-06-05 21:33:57.981 | INFO     | __main__:download_product_images:223 - Product ac8d0c893803 has 0 images (min 10). Using Playwright fallback.
2026-06-05 21:34:02.502 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Everest Tikka Masala Curry': 15 URLs
2026-06-05 21:34:05.954 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Everest Tikka Masala Curry
2026-06-05 21:34:05.954 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Everest Tikka Masala Curry': 0 URLs
2026-06-05 21:34:09.115 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Everest Tikka Masala Curry': 1 URLs
2026-06-05 21:34:12.052 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Everest Tikka Masala Curry 1pc': 0 URLs
2026-06-05 21:34:12.258 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1777606736566-669.png
2026-06-05 21:34:12.611 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8f155a79-4c38-40d3-9f71-efa96443b2dd.png
2026-06-05 21:34:12.891 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fc79fa0b-f9a8-4ccb-8291-8b322155adfa.png
2026-06-05 21:34:13.160 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9dea2d22-108f-4021-aeec-e95b4e271e16.png
2026-06-05 21:34:13.536 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d1c5a654-dbb4-43c2-a50f-daae75a907de.png
2026-06-05 21:34:13.812 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b2ff0c07-a587-440a-a1b2-e9fc4d0727e9.png
2026-06-05 21:34:14.173 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5f1e02e5-d062-4bfc-af51-20a9634dc2f5.png
2026-06-05 21:34:14.431 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/57faa0ab-69c7-4a4c-abee-628985565cbe.png
2026-06-05 21:34:14.695 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: ac8d0c893803 | File: ac8d0c893803_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/426befa5-a528-4356-b699-291611f09257.png
